Source Tissue Type,Target Destination Type,Source Order,Destination Order,Euclidean Distance,Distance Index
ICM,TE,29,20,79.95392228,0.499328695
ICM,TE,29,21,32.12651083,0.798823852
ICM,TE,29,22,99.19506393,0.378840704
ICM,TE,29,23,60.5938622,0.620561354
ICM,ICM,29,24,81.61833137,0.488906169
ICM,TE,29,25,59.59046762,0.626844609
ICM,ICM,29,26,26.68323236,0.832909651
ICM,TE,29,27,86.54173628,0.458075817
ICM,TE,29,28,80.4562056,0.496183398
ICM,ICM,29,29,0,1
ICM,ICM,29,30,63.57104517,0.60191824
ICM,TE,29,31,70.82148257,0.556516015
ICM,TE,29,32,43.84868914,0.725419595
ICM,TE,29,33,91.83148062,0.424951448
ICM,ICM,29,34,31.50491727,0.80271627
ICM,ICM,29,35,68.73140267,0.569604091
ICM,TE,29,36,81.46186908,0.489885936
ICM,TE,29,37,122.4420189,0.233268318
ICM,TE,29,38,92.48932516,0.420832027
ICM,TE,29,39,52.60726957,0.670573381
ICM,ICM,29,40,88.62384901,0.445037631
ICM,TE,29,41,78.2814613,0.509801643
ICM,TE,29,42,35.81558871,0.775722854
ICM,ICM,29,43,24.23543534,0.848237751
ICM,ICM,29,44,45.11384785,0.717497173
ICM,TE,29,45,25.85163301,0.838117125
ICM,ICM,29,46,54.04851712,0.661548292
ICM,ICM,29,47,70.11447377,0.560943303
ICM,ICM,29,48,49.78666724,0.688235987
ICM,TE,29,49,135.843689,0.149347086
ICM,ICM,29,50,56.83919589,0.644073067
ICM,ICM,29,51,59.32136278,0.628529743
ICM,TE,29,52,103.5033449,0.351862257
ICM,TE,29,53,57.65525364,0.638962915
ICM,ICM,29,54,74.1010911,0.535979113
ICM,TE,29,55,22.38794904,0.859806707
ICM,TE,29,56,105.3575721,0.34025109
ICM,ICM,29,57,48.07627569,0.698946456
ICM,TE,29,58,77.4475628,0.515023514
ICM,ICM,29,59,72.38022852,0.546755151
ICM,ICM,29,60,60.11830819,0.623539272
ICM,ICM,29,61,48.84093657,0.694158151
ICM,ICM,29,62,21.91575161,0.862763606
ICM,TE,29,63,51.52717066,0.677336958
ICM,TE,30,0,139.9555299,0.123598746
ICM,TE,30,1,125.3778496,0.214884152
ICM,TE,30,2,116.2206025,0.272226815
ICM,TE,30,3,133.5215018,0.163888618
ICM,TE,30,4,132.4739604,0.17044832
ICM,TE,30,5,106.9268549,0.330424244
ICM,TE,30,6,135.0815332,0.154119704
ICM,TE,30,7,120.4278371,0.24588112
ICM,TE,30,8,104.6281858,0.344818505
ICM,TE,30,9,97.87345292,0.38711663
ICM,TE,30,10,118.1466284,0.260166044
ICM,TE,30,11,78.68910336,0.507248989
ICM,TE,30,12,71.22927195,0.553962439
ICM,TE,30,13,69.98370793,0.561762158
ICM,TE,30,14,112.4817238,0.295639666
ICM,TE,30,15,71.73027018,0.550825189
ICM,TE,30,16,76.59092431,0.520387782
ICM,TE,30,17,50.09092332,0.686330736
ICM,TE,30,18,86.07146418,0.46102066
ICM,TE,30,19,104.735475,0.344146661
ICM,TE,30,20,61.29505711,0.616170473
ICM,TE,30,21,94.4907548,0.408299079
ICM,TE,30,22,44.76430097,0.719686035
ICM,TE,30,23,67.27939615,0.578696553
ICM,ICM,30,24,40.85050582,0.744194213
ICM,TE,30,25,83.64587029,0.476209724
ICM,ICM,30,26,43.33059591,0.728663893
ICM,TE,30,27,24.45628245,0.846854807
ICM,TE,30,28,37.315935,0.766327688
ICM,ICM,30,29,63.57104517,0.60191824
ICM,ICM,30,30,0,1
ICM,TE,30,31,59.80265745,0.625515876
ICM,TE,30,32,50.99548961,0.680666344
ICM,TE,30,33,50.71265818,0.682437434
ICM,ICM,30,34,46.1488275,0.711016133
ICM,ICM,30,35,54.44003155,0.659096629
ICM,TE,30,36,109.8810039,0.311925369
ICM,TE,30,37,85.96540931,0.461684775
ICM,TE,30,38,95.46952738,0.402170007
ICM,TE,30,39,29.36480979,0.816117619
ICM,ICM,30,40,36.9010506,0.768925693
ICM,TE,30,41,84.14583087,0.473078972
ICM,TE,30,42,79.67670049,0.501064658
ICM,ICM,30,43,73.8266443,0.537697698
ICM,ICM,30,44,23.10995862,0.855285484
ICM,TE,30,45,68.11989193,0.57343337
ICM,ICM,30,46,80.97355876,0.492943734
ICM,ICM,30,47,34.709562,0.782648791
ICM,ICM,30,48,20.46237817,0.871864628
ICM,TE,30,49,138.2926726,0.134011556
ICM,ICM,30,50,22.32714479,0.860187463
ICM,ICM,30,51,34.21735984,0.78573096
ICM,TE,30,52,90.98923639,0.43022558
ICM,TE,30,53,111.7749464,0.300065505
ICM,ICM,30,54,27.37687828,0.828566042
ICM,TE,30,55,71.57138972,0.551820098
ICM,TE,30,56,62.95735224,0.605761184
ICM,ICM,30,57,36.63649284,0.770582354
ICM,TE,30,58,126.5837644,0.207332716
ICM,ICM,30,59,20.28483667,0.872976393
ICM,ICM,30,60,45.88139463,0.712690797
ICM,ICM,30,61,60.07719396,0.623796729
ICM,ICM,30,62,46.48995718,0.708879979
ICM,TE,30,63,97.82360896,0.387428752
TE,TE,31,0,136.6608245,0.144230185
TE,TE,31,1,152.0261632,0.048012464
TE,TE,31,2,114.3869761,0.28370898
TE,TE,31,3,113.5232546,0.289117602
TE,TE,31,4,156.5998281,0.019372183
TE,TE,31,5,127.3225551,0.202706409
TE,TE,31,6,139.9533059,0.123612673
TE,TE,31,7,89.06922596,0.442248682
TE,TE,31,8,77.4327067,0.515116542
TE,TE,31,9,140.6662221,0.119148393
TE,TE,31,10,154.8302306,0.030453399
TE,TE,31,11,93.608291,0.413825065
TE,TE,31,12,104.0959861,0.348151139
TE,TE,31,13,119.4495288,0.252007285
TE,TE,31,14,79.03411213,0.505088545
TE,TE,31,15,124.1317097,0.222687477
TE,TE,31,16,49.70868499,0.688724312
TE,TE,31,17,93.71600681,0.413150549
TE,TE,31,18,36.05012307,0.7742542
TE,TE,31,19,92.22515997,0.422486229
TE,TE,31,20,115.8645489,0.274456422
TE,TE,31,21,97.65512183,0.388483819
TE,TE,31,22,60.76984892,0.619459325
TE,TE,31,23,112.793848,0.293685145
TE,ICM,31,24,37.66327287,0.764152659
TE,TE,31,25,39.34082276,0.753647845
TE,ICM,31,26,71.25005307,0.553832307
TE,TE,31,27,76.3772024,0.521726108
TE,TE,31,28,96.85801941,0.393475272
TE,ICM,31,29,70.82148257,0.556516015
TE,ICM,31,30,59.80265745,0.625515876
TE,TE,31,31,0,1
TE,TE,31,32,31.75076944,0.801176744
TE,TE,31,33,104.1720119,0.347675066
TE,ICM,31,34,79.31776754,0.503312295
TE,ICM,31,35,102.7736549,0.356431575
TE,TE,31,36,141.9606735,0.111042541
TE,TE,31,37,127.05887,0.204357605
TE,TE,31,38,138.4112278,0.133269163
TE,TE,31,39,71.43893815,0.552649509
TE,ICM,31,40,67.18730893,0.579273203
TE,TE,31,41,129.3800484,0.189822391
TE,TE,31,42,55.42893294,0.652904131
TE,ICM,31,43,93.70851656,0.413197453
TE,ICM,31,44,57.85276818,0.637726079
TE,TE,31,45,91.22330506,0.428759843
TE,ICM,31,46,116.2281183,0.272179751
TE,ICM,31,47,89.95221579,0.436719401
TE,ICM,31,48,69.45256204,0.565088193
TE,TE,31,49,150.6015293,0.056933519
TE,ICM,31,50,43.45195544,0.72790394
TE,ICM,31,51,25.68788486,0.839142515
TE,TE,31,52,137.8218285,0.13695998
TE,TE,31,53,121.6833627,0.238019022
TE,ICM,31,54,76.24897759,0.522529052
TE,TE,31,55,64.74381138,0.59457438
TE,TE,31,56,55.21341137,0.654253726
TE,ICM,31,57,82.41567269,0.483913219
TE,TE,31,58,113.4128256,0.289809108
TE,ICM,31,59,48.5717728,0.695843654
TE,ICM,31,60,97.51126967,0.38938462
TE,ICM,31,61,101.7180011,0.363042076
TE,ICM,31,62,56.4066856,0.646781445
TE,TE,31,63,120.190777,0.24736559
TE,TE,32,0,138.8344186,0.130619143
TE,TE,32,1,151.4235227,0.051786198
TE,TE,32,2,130.9777756,0.179817426
TE,TE,32,3,119.9505385,0.248869963
TE,TE,32,4,144.5879888,0.094590298
TE,TE,32,5,137.404156,0.139575445
TE,TE,32,6,127.6782941,0.200478773
TE,TE,32,7,104.026348,0.348587213
TE,TE,32,8,101.2577973,0.365923872
TE,TE,32,9,136.4649628,0.14545667
TE,TE,32,10,144.9555454,0.092288659
TE,TE,32,11,108.9065203,0.318027584
TE,TE,32,12,111.5685307,0.30135808
TE,TE,32,13,115.1463039,0.278954071
TE,TE,32,14,76.3229998,0.522065525
TE,TE,32,15,113.4733985,0.289429801
TE,TE,32,16,76.48015453,0.521081422
TE,TE,32,17,96.33359366,0.396759225
TE,TE,32,18,63.03063285,0.605302301
TE,TE,32,19,74.01967682,0.536488929
TE,TE,32,20,98.6120294,0.382491665
TE,TE,32,21,72.47027969,0.546191251
TE,TE,32,22,74.2107407,0.535292487
TE,TE,32,23,88.89370519,0.443347792
TE,ICM,32,24,53.43249697,0.665405809
TE,TE,32,25,40.13829693,0.748654063
TE,ICM,32,26,44.45811166,0.721603392
TE,TE,32,27,74.01671409,0.536507481
TE,TE,32,28,83.87028552,0.474804436
TE,ICM,32,29,43.84868914,0.725419595
TE,ICM,32,30,50.99548961,0.680666344
TE,TE,32,31,31.75076944,0.801176744
TE,TE,32,32,0,1
TE,TE,32,33,97.18581819,0.391422597
TE,ICM,32,34,56.78203304,0.64443102
TE,ICM,32,35,87.96630561,0.449155167
TE,TE,32,36,121.0995357,0.241674945
TE,TE,32,37,127.6385056,0.200727928
TE,TE,32,38,122.455607,0.233183229
TE,TE,32,39,49.55847963,0.689664898
TE,ICM,32,40,73.88649778,0.537322896
TE,TE,32,41,109.4006796,0.314933159
TE,TE,32,42,37.27043738,0.766612594
TE,ICM,32,43,65.82818699,0.587784022
TE,ICM,32,44,44.54228429,0.721076303
TE,TE,32,45,62.11038823,0.611064871
TE,ICM,32,46,91.78734893,0.425227801
TE,ICM,32,47,77.56571876,0.514283621
TE,ICM,32,48,51.46272961,0.677740488
TE,TE,32,49,152.5725106,0.044591238
TE,ICM,32,50,31.64262377,0.801853952
TE,ICM,32,51,27.04410211,0.830649886
TE,TE,32,52,126.0799234,0.210487767
TE,TE,32,53,99.62358541,0.376157303
TE,ICM,32,54,71.55662257,0.55191257
TE,TE,32,55,35.56295257,0.777304861
TE,TE,32,56,77.55466687,0.514352828
TE,ICM,32,57,63.83547172,0.600262401
TE,TE,32,58,103.1820387,0.353874276
TE,ICM,32,59,51.31893114,0.678640954
TE,ICM,32,60,76.62238046,0.520190804
TE,ICM,32,61,77.96124155,0.511806858
TE,ICM,32,62,27.47632185,0.827943326
TE,TE,32,63,94.93197587,0.405536153
TE,TE,33,0,132.1510288,0.172470517
TE,TE,33,1,90.79798017,0.431423226
TE,TE,33,2,108.1716989,0.322629033
TE,TE,33,3,140.30797,0.121391767
TE,TE,33,4,109.3469398,0.315269678
TE,TE,33,5,81.13586854,0.49192735
TE,TE,33,6,131.4091903,0.177115908
TE,TE,33,7,136.074109,0.147904196
TE,TE,33,8,119.8268964,0.24964421
TE,TE,33,9,51.73161036,0.676056757
TE,TE,33,10,81.25258919,0.491196446
TE,TE,33,11,72.38774721,0.546708069
TE,TE,33,12,48.3786126,0.697053223
TE,TE,33,13,20.89399964,0.869161815
TE,TE,33,14,140.0117401,0.123246758
TE,TE,33,15,25.98237154,0.83729844
TE,TE,33,16,101.8828527,0.362009776
TE,TE,33,17,31.58605959,0.802208157
TE,TE,33,18,120.3978094,0.246069153
TE,TE,33,19,127.9748181,0.19862194
TE,TE,33,20,37.11483291,0.767586989
TE,TE,33,21,114.6982201,0.281759971
TE,TE,33,22,67.48537912,0.577406688
TE,TE,33,23,63.48076027,0.602483604
TE,ICM,33,24,75.42082442,0.527714945
TE,TE,33,25,122.6946544,0.231686315
TE,ICM,33,26,72.78827323,0.544199976
TE,TE,33,27,39.78307113,0.750878487
TE,TE,33,28,29.66094149,0.814263243
TE,ICM,33,29,91.83148062,0.424951448
TE,ICM,33,30,50.71265818,0.682437434
TE,TE,33,31,104.1720119,0.347675066
TE,TE,33,32,97.18581819,0.391422597
TE,TE,33,33,0,1
TE,ICM,33,34,62.18114913,0.610621766
TE,ICM,33,35,32.87518645,0.794135647
TE,TE,33,36,94.83476768,0.406144871
TE,TE,33,37,43.16240689,0.729717093
TE,TE,33,38,64.42674083,0.596559875
TE,TE,33,39,66.09462986,0.586115557
TE,ICM,33,40,47.7558359,0.700953049
TE,TE,33,41,62.36954442,0.609442035
TE,TE,33,42,116.0607292,0.273227941
TE,ICM,33,43,91.65438019,0.426060451
TE,ICM,33,44,53.84719101,0.662808995
TE,TE,33,45,88.86793412,0.443509171
TE,ICM,33,46,78.2943072,0.509721202
TE,ICM,33,47,23.744933,0.851309276
TE,ICM,33,48,51.30468593,0.678730157
TE,TE,33,49,115.3090933,0.277934684
TE,ICM,33,50,72.72492926,0.544596636
TE,ICM,33,51,80.27598996,0.497311908
TE,TE,33,52,49.45073909,0.690339569
TE,TE,33,53,118.6468072,0.257033926
TE,ICM,33,54,27.95704335,0.824933049
TE,TE,33,55,108.4920385,0.320623067
TE,TE,33,56,86.06077383,0.461087603
TE,ICM,33,57,45.48955937,0.715144468
TE,TE,33,58,139.5436558,0.126177901
TE,ICM,33,59,58.44849128,0.633995662
TE,ICM,33,60,48.1280216,0.698622423
TE,ICM,33,61,62.16820278,0.610702836
TE,ICM,33,62,84.33298288,0.471907027
TE,TE,33,63,101.7477938,0.362855515
ICM,TE,34,0,121.3525842,0.240090355
ICM,TE,34,1,115.0806298,0.279365322
ICM,TE,34,2,127.554228,0.201255674
ICM,TE,34,3,119.4645342,0.251913321
ICM,TE,34,4,99.51343754,0.376847049
ICM,TE,34,5,119.3408421,0.252687881
ICM,TE,34,6,98.11551524,0.385600836
ICM,TE,34,7,118.4395425,0.258331817
ICM,TE,34,8,119.7867984,0.249895303
ICM,TE,34,9,94.96820015,0.405309317
ICM,TE,34,10,96.01656232,0.398744475
ICM,TE,34,11,106.7049479,0.331813826
ICM,TE,34,12,95.77522617,0.400255721
ICM,TE,34,13,78.95497077,0.505584128
ICM,TE,34,14,94.97200612,0.405285484
ICM,TE,34,15,67.38008062,0.578066067
ICM,TE,34,16,102.4514874,0.358448987
ICM,TE,34,17,79.43841093,0.502556827
ICM,TE,34,18,101.2865064,0.365744096
ICM,TE,34,19,71.96816274,0.549335506
ICM,TE,34,20,48.9100365,0.693725447
ICM,TE,34,21,54.56877943,0.65829041
ICM,TE,34,22,85.80875834,0.462665723
ICM,TE,34,23,35.71435794,0.776356761
ICM,ICM,34,24,74.9245835,0.530822405
ICM,TE,34,25,80.96509695,0.492996722
ICM,ICM,34,26,18.54828935,0.883850648
ICM,TE,34,27,64.57048609,0.595659743
ICM,TE,34,28,51.80734848,0.675582485
ICM,ICM,34,29,31.50491727,0.80271627
ICM,ICM,34,30,46.1488275,0.711016133
ICM,TE,34,31,79.31776754,0.503312295
ICM,TE,34,32,56.78203304,0.64443102
ICM,TE,34,33,62.18114913,0.610621766
ICM,ICM,34,34,0,1
ICM,ICM,34,35,38.08448844,0.761515008
ICM,TE,34,36,68.50360512,0.571030559
ICM,TE,34,37,95.65616982,0.401001252
ICM,TE,34,38,67.68024905,0.576186413
ICM,TE,34,39,38.57610857,0.758436484
ICM,ICM,34,40,70.73085689,0.557083513
ICM,TE,34,41,52.73969796,0.669744115
ICM,TE,34,42,63.45725394,0.6026308
ICM,ICM,34,43,31.01286972,0.805797471
ICM,ICM,34,44,28.70469032,0.820251285
ICM,TE,34,45,29.02801453,0.81822663
ICM,ICM,34,46,38.01245668,0.761966071
ICM,ICM,34,47,40.36409272,0.747240131
ICM,ICM,34,48,28.20411919,0.823385861
ICM,TE,34,49,124.4836699,0.220483503
ICM,ICM,34,50,51.18532378,0.679477603
ICM,ICM,34,51,59.00780782,0.630493223
ICM,TE,34,52,75.28028834,0.528594982
ICM,TE,34,53,67.59976878,0.57669038
ICM,ICM,34,54,49.72349644,0.688631563
ICM,TE,34,55,50.75702134,0.682159632
ICM,TE,34,56,97.52590837,0.389292953
ICM,ICM,34,57,17.56556137,0.890004489
ICM,TE,34,58,94.65272556,0.407284818
ICM,ICM,34,59,59.62916629,0.626602278
ICM,ICM,34,60,31.33437496,0.803784205
ICM,ICM,34,61,23.38038896,0.85359205
ICM,ICM,34,62,32.27712615,0.797880699
ICM,TE,34,63,51.67637511,0.67640264
ICM,TE,35,0,119.5774937,0.251205969
ICM,TE,35,1,89.51869813,0.439434088
ICM,TE,35,2,117.6566412,0.263234344
ICM,TE,35,3,128.3163938,0.196482994
ICM,TE,35,4,86.92635075,0.455667362
ICM,TE,35,5,97.22222329,0.391194628
ICM,TE,35,6,105.1916674,0.341289985
ICM,TE,35,7,130.1322438,0.185112144
ICM,TE,35,8,125.0910824,0.216679887
ICM,TE,35,9,59.7802054,0.625656471
ICM,TE,35,10,68.29886276,0.572312655
ICM,TE,35,11,93.77594087,0.412775242
ICM,TE,35,12,74.30034814,0.534731366
ICM,TE,35,13,45.10054397,0.717580482
ICM,TE,35,14,122.3747924,0.23368929
ICM,TE,35,15,29.57694649,0.814789219
ICM,TE,35,16,110.4463503,0.308385171
ICM,TE,35,17,60.16071952,0.623273692
ICM,TE,35,18,120.0855872,0.248024289
ICM,TE,35,19,102.6518057,0.357194594
ICM,TE,35,20,21.98046523,0.86235837
ICM,TE,35,21,86.27413226,0.459751553
ICM,TE,35,22,85.39360211,0.465265431
ICM,TE,35,23,36.3641702,0.772287638
ICM,ICM,35,24,84.10039857,0.473363469
ICM,TE,35,25,111.1846998,0.303761628
ICM,ICM,35,26,53.57549449,0.664510359
ICM,TE,35,27,58.19571971,0.635578517
ICM,TE,35,28,37.46408629,0.765399965
ICM,ICM,35,29,68.73140267,0.569604091
ICM,ICM,35,30,54.44003155,0.659096629
ICM,TE,35,31,102.7736549,0.356431575
ICM,TE,35,32,87.96630561,0.449155167
ICM,TE,35,33,32.87518645,0.794135647
ICM,ICM,35,34,38.08448844,0.761515008
ICM,ICM,35,35,0,1
ICM,TE,35,36,63.76475045,0.600705258
ICM,TE,35,37,63.78447197,0.600581762
ICM,TE,35,38,41.29177689,0.741430974
ICM,TE,35,39,58.49105457,0.633729131
ICM,ICM,35,40,64.8616788,0.593836295
ICM,TE,35,41,33.71219191,0.78889432
ICM,TE,35,42,98.19903998,0.385077804
ICM,ICM,35,43,63.26210236,0.603852839
ICM,ICM,35,44,45.42213762,0.715566663
ICM,TE,35,45,62.41748003,0.609141862
ICM,ICM,35,46,46.00624214,0.711909002
ICM,ICM,35,47,23.16881998,0.854916895
ICM,ICM,35,48,43.09316033,0.730150715
ICM,TE,35,49,109.0842584,0.316914588
ICM,ICM,35,50,71.60027203,0.551639237
ICM,ICM,35,51,79.58984275,0.501608561
ICM,TE,35,52,39.78006196,0.75089733
ICM,TE,35,53,87.42130075,0.452567986
ICM,ICM,35,54,39.23686907,0.754298803
ICM,TE,35,55,88.61032636,0.44512231
ICM,TE,35,56,100.5120557,0.370593704
ICM,ICM,35,57,25.92983773,0.837627407
ICM,TE,35,58,115.2478291,0.27831832
ICM,ICM,35,59,66.72489711,0.582168825
ICM,ICM,35,60,30.74578451,0.807469958
ICM,ICM,35,61,33.52535204,0.790064311
ICM,ICM,35,62,67.95065261,0.574493147
ICM,TE,35,63,69.25275579,0.566339379
TE,TE,36,0,112.4353452,0.295930089
TE,TE,36,1,100.0586804,0.373432739
TE,TE,36,2,150.7856376,0.055780633
TE,TE,36,3,128.789589,0.193519846
TE,TE,36,4,51.56487937,0.677100826
TE,TE,36,5,136.7141148,0.143896481
TE,TE,36,6,68.5391605,0.570807911
TE,TE,36,7,146.097522,0.085137604
TE,TE,36,8,159.6934387,0
TE,TE,36,9,92.93095231,0.418066559
TE,TE,36,10,62.58922688,0.608066384
TE,TE,36,11,146.6868873,0.081446999
TE,TE,36,12,130.1088322,0.185258748
TE,TE,36,13,99.50577239,0.376895048
TE,TE,36,14,124.3379793,0.221395817
TE,TE,36,15,78.7212736,0.507047539
TE,TE,36,16,155.1770996,0.028281306
TE,TE,36,17,121.8316916,0.237090186
TE,TE,36,18,154.4144078,0.033057281
TE,TE,36,19,91.53181939,0.426827926
TE,TE,36,20,70.40540043,0.559121521
TE,TE,36,21,72.87148804,0.543678885
TE,TE,36,22,143.4551076,0.101684398
TE,TE,36,23,57.1303229,0.64225003
TE,ICM,36,24,135.4995057,0.151502361
TE,TE,36,25,132.2337166,0.171952726
TE,ICM,36,26,83.79685697,0.475264246
TE,TE,36,27,120.3431668,0.246411326
TE,TE,36,28,97.67308649,0.388371324
TE,ICM,36,29,81.46186908,0.489885936
TE,ICM,36,30,109.8810039,0.311925369
TE,TE,36,31,141.9606735,0.111042541
TE,TE,36,32,121.0995357,0.241674945
TE,TE,36,33,94.83476768,0.406144871
TE,ICM,36,34,68.50360512,0.571030559
TE,ICM,36,35,63.76475045,0.600705258
TE,TE,36,36,0,1
TE,TE,36,37,110.9005439,0.305541012
TE,TE,36,38,39.3973981,0.75329357
TE,TE,36,39,103.3331145,0.35292824
TE,ICM,36,40,122.9620188,0.230012079
TE,TE,36,41,38.52613971,0.758749389
TE,TE,36,42,111.139126,0.304047011
TE,ICM,36,43,63.72762833,0.600937716
TE,ICM,36,44,92.34016857,0.421766045
TE,TE,36,45,70.6172794,0.557794735
TE,ICM,36,46,36.82575612,0.769397187
TE,ICM,36,47,85.59002277,0.464035445
TE,ICM,36,48,92.87996337,0.418385851
TE,TE,36,49,109.6936103,0.313098827
TE,ICM,36,50,119.2804473,0.253066073
TE,ICM,36,51,124.5439765,0.220105863
TE,TE,36,52,63.54433192,0.602085518
TE,TE,36,53,51.82810002,0.675452539
TE,ICM,36,54,99.78820979,0.375126426
TE,TE,36,55,102.4511748,0.358450944
TE,TE,36,56,153.0526827,0.041584401
TE,ICM,36,57,73.84682544,0.537571324
TE,TE,36,58,95.04487143,0.404829201
TE,ICM,36,59,121.6416494,0.23828023
TE,ICM,36,60,76.09595249,0.523487295
TE,ICM,36,61,56.84441169,0.644040405
TE,ICM,36,62,96.1807767,0.397716165
TE,TE,36,63,38.3845462,0.759636047
TE,TE,37,0,119.2387871,0.253326949
TE,TE,37,1,61.53696074,0.614655672
TE,TE,37,2,85.22004122,0.466352269
TE,TE,37,3,135.0748087,0.154161812
TE,TE,37,4,105.1921704,0.341286835
TE,TE,37,5,46.70804581,0.707514309
TE,TE,37,6,135.4735513,0.151664887
TE,TE,37,7,133.6621989,0.163007573
TE,TE,37,8,114.7448938,0.2814677
TE,TE,37,9,27.0478565,0.830626376
TE,TE,37,10,70.66465489,0.55749807
TE,TE,37,11,60.82838897,0.619092747
TE,TE,37,12,35.17298241,0.779746853
TE,TE,37,13,24.76829088,0.844901011
TE,TE,37,14,154.5122956,0.032444308
TE,TE,37,15,45.43687835,0.715474357
TE,TE,37,16,107.6633444,0.325812349
TE,TE,37,17,45.02043477,0.718082126
TE,TE,37,18,132.2022132,0.17215
TE,TE,37,19,149.2793346,0.065213099
TE,TE,37,20,72.85706492,0.543769202
TE,TE,37,21,141.3004519,0.115176847
TE,TE,37,22,83.58189848,0.476610316
TE,TE,37,23,99.09574144,0.379462661
TE,ICM,37,24,94.46841238,0.408438987
TE,TE,37,25,144.0043144,0.098245266
TE,ICM,37,26,109.20063,0.316185869
TE,TE,37,27,72.15696195,0.548153246
TE,TE,37,28,72.70069009,0.544748421
TE,ICM,37,29,122.4420189,0.233268318
TE,ICM,37,30,85.96540931,0.461684775
TE,TE,37,31,127.05887,0.204357605
TE,TE,37,32,127.6385056,0.200727928
TE,TE,37,33,43.16240689,0.729717093
TE,ICM,37,34,95.65616982,0.401001252
TE,ICM,37,35,63.78447197,0.600581762
TE,TE,37,36,110.9005439,0.305541012
TE,TE,37,37,0,1
TE,TE,37,38,75.73367406,0.525755881
TE,TE,37,39,106.6438446,0.332196454
TE,ICM,37,40,64.30567715,0.597317976
TE,TE,37,41,86.57171258,0.457888106
TE,TE,37,42,141.8552895,0.111702455
TE,ICM,37,43,123.6036366,0.22599427
TE,ICM,37,44,85.53135108,0.464402847
TE,TE,37,45,123.6366958,0.225787253
TE,ICM,37,46,107.2963308,0.328110587
TE,ICM,37,47,64.38551354,0.59681804
TE,ICM,37,48,89.95153387,0.436723671
TE,TE,37,49,91.09966329,0.429534087
TE,ICM,37,50,106.5508513,0.332778778
TE,ICM,37,51,107.6672,0.325788205
TE,TE,37,52,53.74032061,0.663478218
TE,TE,37,53,138.5881747,0.132161122
TE,ICM,37,54,58.93422955,0.63095397
TE,TE,37,55,140.4148151,0.120722703
TE,TE,37,56,94.40438589,0.408839921
TE,ICM,37,57,82.04857464,0.486211986
TE,TE,37,58,150.0653825,0.060290869
TE,ICM,37,59,85.14974568,0.466792459
TE,ICM,37,60,88.69352495,0.444601321
TE,ICM,37,61,97.23549745,0.391111506
TE,ICM,37,62,118.1193119,0.260337101
TE,TE,37,63,127.1988826,0.203480847
TE,TE,38,0,114.1975331,0.284895271
TE,TE,38,1,76.43533157,0.521362104
TE,TE,38,2,132.0814371,0.1729063
TE,TE,38,3,134.0008302,0.160887064
TE,TE,38,4,57.52078752,0.639804941
TE,TE,38,5,108.5513067,0.32025193
TE,TE,38,6,91.67277982,0.425945232
TE,TE,38,7,146.3090607,0.083812949
TE,TE,38,8,149.2361243,0.065483682
TE,TE,38,9,56.22823239,0.647898919
TE,TE,38,10,37.83906532,0.763051847
TE,TE,38,11,121.0365329,0.242069469
TE,TE,38,12,99.82741065,0.37488095
TE,TE,38,13,64.22414676,0.597828519
TE,TE,38,14,138.7975311,0.130850132
TE,TE,38,15,43.17781095,0.729620632
TE,TE,38,16,142.6789993,0.106544386
TE,TE,38,17,92.98232969,0.417744834
TE,TE,38,18,150.8418905,0.055428378
TE,TE,38,19,113.9255954,0.286598145
TE,TE,38,20,46.68491389,0.707659161
TE,TE,38,21,96.85662776,0.393483987
TE,TE,38,22,123.3538609,0.227558365
TE,TE,38,23,53.28096623,0.666354694
TE,ICM,38,24,121.7295006,0.237730106
TE,TE,38,25,139.0137546,0.129496141
TE,ICM,38,26,85.19736234,0.466494284
TE,TE,38,27,98.17205958,0.385246755
TE,TE,38,28,75.16366716,0.529325264
TE,ICM,38,29,92.48932516,0.420832027
TE,ICM,38,30,95.46952738,0.402170007
TE,TE,38,31,138.4112278,0.133269163
TE,TE,38,32,122.455607,0.233183229
TE,TE,38,33,64.42674083,0.596559875
TE,ICM,38,34,67.68024905,0.576186413
TE,ICM,38,35,41.29177689,0.741430974
TE,TE,38,36,39.3973981,0.75329357
TE,TE,38,37,75.73367406,0.525755881
TE,TE,38,38,0,1
TE,TE,38,39,96.26669055,0.397178172
TE,ICM,38,40,101.3357388,0.365435802
TE,TE,38,41,23.99884262,0.849719295
TE,TE,38,42,122.9560749,0.2300493
TE,ICM,38,43,79.58059359,0.501666479
TE,ICM,38,44,83.09794752,0.479640816
TE,TE,38,45,82.8164839,0.48140334
TE,ICM,38,46,49.28402852,0.69138351
TE,ICM,38,47,63.86808124,0.6000582
TE,ICM,38,48,82.52614976,0.483221412
TE,TE,38,49,98.16378786,0.385298553
TE,ICM,38,50,111.2106098,0.303599379
TE,ICM,38,51,117.4618703,0.264453998
TE,TE,38,52,24.44568469,0.84692117
TE,TE,38,53,83.62708443,0.476327361
TE,ICM,38,54,78.07106766,0.511119127
TE,TE,38,55,114.5899619,0.282437883
TE,TE,38,56,135.7271708,0.150076723
TE,ICM,38,57,63.21899565,0.604122773
TE,TE,38,58,117.2136011,0.266008659
TE,ICM,38,59,106.4011512,0.3337162
TE,ICM,38,60,63.9879653,0.599307487
TE,ICM,38,61,55.31556602,0.653614034
TE,ICM,38,62,99.75113533,0.375358586
